alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil
0.6015470442 1.6998486769 0.6251844445 1.2080785223 1.6915388923 1.8174639543 2.9458220383 1.0522976933 1.4263711919 0.8332351975 0.0769665063 1.8274802106 0.5898000816 1.8523000451 0.5886854547 0.6563072354 1.0414448846 1.5679710359 0.6255300468 7.3150257637 1.2120490723 0.8521258299 1.1163511362 0.0929236131 0.9165101674 0.5631282025 1.8718132883 1.5894370115 0.9677934554 0.9149003417 0.9633529500 0.2702307224
1.6472602050 0.7451818933 1.7952069907 1.6178846792 1.7914544630 1.9707864971 1.3821410405 0.7594243718 1.4760133616 1.5718788736 0.0950588716 0.8085133873 1.2181741785 0.3424487998 0.8768698933 1.9480747297 1.3172266627 2.6383087617 1.7328025907 4.5792140921 1.7233247575 0.6098192677 1.5572704835 3.1375662498 1.8413318173 0.0488556348 1.2339129686 1.2519024476 0.9301893881 1.0132997794 0.7362058183 0.7557415151
0.8268477834 1.7555277866 1.3384296292 1.9959715570 1.3360700440 1.4571747762 2.1924188131 0.8791853217 1.7544534024 0.8793265125 0.3806924763 1.9962399577 0.8379287380 0.4556966210 1.8095772476 0.7135324911 1.1096882303 1.7664778935 1.2928789058 9.9679470991 1.9075307098 1.9809572203 0.6442747642 0.5555319499 1.3405465446 1.8071215910 1.9485674651 1.9920712789 1.0865855821 0.9215582971 0.8415772713 0.4642484437
1.7304583263 0.6234839610 1.6174916192 1.8622225041 1.9151065647 0.7448576129 1.1591934014 1.0720154538 1.7709071598 1.9404588514 1.4820004490 0.1550328971 0.7243436467 1.6917049330 1.9691441247 1.6664799498 0.6260235837 0.4166942864 0.9967192423 6.7505628170 1.7352498138 1.2589807974 0.8263592047 2.2817578888 1.7600106336 1.8883974777 1.6010576774 1.8366334672 1.0960340107 0.9176970171 0.9135105199 0.0489216550
0.5190173528 1.2635732548 1.6135238016 1.7664417217 0.6750411316 0.8278817068 0.9442755833 1.0339961772 0.7985013157 1.6962530448 1.9338502808 2.2411925079 0.5998228370 1.8253302362 1.4234125547 2.3983562912 0.6404120666 2.3331468016 1.1907203941 2.8079335582 1.8179632358 1.3500122286 1.7857259030 3.3435397917 0.7887267364 0.3478907246 0.5411784219 0.3314742795 0.9596538977 1.0264003241 0.7044528262 0.9272239062
1.1801159849 0.5773003953 1.1723947731 1.2602060277 0.9947633180 1.5535107971 1.2594036880 1.0616193281 0.5351835698 1.1601300712 1.6721502129 2.2748621165 0.6359660819 1.8057283032 1.0112268741 2.3213194999 0.6273680782 0.6476774439 0.6929755959 4.8709267344 0.7737581939 0.7944120803 0.6323640939 4.4081238703 1.9344607340 1.3066785332 1.9069359345 0.1934513065 1.0356327992 0.9637914656 0.7029346256 0.8477348824
1.6356538090 1.5883499172 0.5035176987 0.8841069178 0.7062355349 1.5426088708 3.1390834436 1.0993828155 0.8445769675 1.9585844910 0.6618833846 0.6328393162 0.9770937301 1.9571834438 1.6971092065 0.7570393915 0.6555964824 0.8087773476 0.7198468829 0.6917826556 1.8526429312 1.1439373635 1.1927969240 4.6410350718 1.4751851295 2.1472526488 1.0862674776 0.0569074777 1.0924896370 1.0714233311 0.7702701204 0.7247369861
1.9715921660 1.6456462455 1.1458830007 1.0066150155 1.9716232352 1.9044428597 3.0620971077 1.1034678766 0.9912692740 0.8274801695 3.0095270142 2.3855854849 1.3385262554 0.7683055010 1.5339059644 1.3589615882 1.2322207391 2.0313634160 1.2855094386 8.9673877896 1.9354248345 1.0759229425 0.3351781679 1.9129122139 1.3717491758 1.8458003958 1.1882748594 1.4689915202 0.9007694644 0.9050873705 0.7218960953 0.1445996152
1.4912908443 1.9517292698 1.7190448092 1.2155034094 0.5341891334 1.8835148697 2.0971480834 0.8693963673 1.6607024620 0.9759324124 0.1703773428 0.5302574588 1.8594891074 1.4174418619 0.8887679807 2.4579946294 1.2369355668 0.3491970193 0.9745063025 1.2180244555 1.5509384960 1.8216009704 1.9843001335 3.9575755825 0.8835874364 1.4846408146 1.0807542346 0.3785321371 1.0028738299 1.0814662161 1.0782847638 0.8203662142
1.4262861028 1.8854145193 1.3341735595 1.5766450079 1.7568477021 1.0352138561 0.5341980209 0.8152834687 0.6481595216 1.0254395774 2.8941440438 0.4579930156 1.4986197333 1.7029176553 0.5924471532 2.2579912736 0.9339907274 2.3961447216 1.8765640905 5.2179645673 0.8991788966 0.6978233788 0.9669964892 4.5678924024 1.8482761669 1.4602760625 1.9521847743 0.8223883874 0.9364782955 0.9227151766 0.6982859130 0.0767812867
0.5337326716 1.3849663768 1.0463310067 1.1992752043 0.6050139442 1.0435189606 0.2897872215 0.7552247503 0.5039059893 1.5664047627 2.8452854341 1.2971954094 1.1079876366 1.3440797474 0.7548236804 0.6998720063 1.0525383762 0.7049186286 1.3659635439 8.9126616385 1.5346462520 0.7748636422 0.3505365131 0.1117951387 0.6515010404 0.4904032059 0.7097991869 0.2537152202 1.0119706093 0.9113111873 0.8253508470 0.5826913796
1.7799125697 1.9841681917 1.8063582200 1.4472612312 0.7489396893 1.0226668701 2.6073076799 0.8257959252 1.3571861679 1.1867741005 1.5863858153 0.2260520544 1.7173554534 0.1648031987 1.5441157427 0.5704210889 1.2940903180 1.2548253658 1.9093058734 1.6405278743 1.6661093532 0.7634765993 0.4247495080 4.8475311665 1.7714695117 0.2832587798 1.3616479565 1.0748986357 1.0657252856 1.0637572581 1.0797538533 0.5155050088
1.6212121550 0.5833146842 1.4394466663 1.3401743065 0.7778249656 0.6014236825 2.7907878028 0.8104446979 1.1186942337 0.5737297582 2.0383341577 2.2824433582 1.9980708802 0.2738068968 0.9370120948 1.0400801527 0.9943263597 0.7352279495 1.8006378322 9.8234401716 1.2530994188 1.9553847551 1.0306654959 4.9413721970 1.4724719009 2.5920888423 1.3460858222 0.0635287574 0.9319771394 0.9790660244 0.8545492131 0.8728828738
1.5302201422 1.0450415931 1.9002644130 1.6897177189 0.5286051641 1.7280330548 0.1688576051 0.8290263011 1.6816416410 0.7274303116 0.7430955499 1.3928771802 0.5748968801 0.9623328849 1.7535162250 1.9812006390 1.2991963405 0.7787004209 1.5201289595 1.5912656916 0.5136955999 1.1949873118 1.1713547987 0.8472937904 1.7248021639 0.0664350616 1.4616627271 0.3373194396 1.0033376802 1.0064994273 0.9320005779 0.8055293198
1.5673119464 0.7097903258 0.9347847622 0.7781723636 1.8218458495 0.7510074637 0.4689942625 0.7970853482 1.0710771040 1.6725905806 1.5948478877 2.3195108009 1.2356102394 0.7193073074 1.1686255499 0.9143053760 1.0438323957 1.6483657376 0.5497618688 9.0871275766 0.7985998127 0.5201944132 0.7392838378 0.1474151481 0.9278631751 2.4137359177 0.8594741630 1.1315891596 1.0748744022 0.9196382447 1.1320680579 0.1706929848
1.8392801205 0.5300217503 1.6599837887 0.8477228566 1.7659481471 1.7857948000 1.0005782596 0.9448088702 0.7169445913 0.6701202364 1.7205088984 0.2401740854 1.7992976520 1.1692869767 0.6664598784 0.6188244349 1.1155179969 2.6595098853 0.5234259939 8.5029191127 1.8776784513 1.8301896006 0.0430070071 4.8968445051 0.7572177424 0.1114353017 1.4808268693 1.2812471520 1.0230749900 0.9310263589 0.8633021461 0.4219857622
1.3636206561 0.7801237155 1.8398560640 1.9103847728 1.9969692290 0.8986966302 1.7854378500 0.8487928188 1.5243887277 1.9502516651 1.6050773294 1.3843512712 1.3767363455 0.0054940247 1.9559724978 2.4019163351 0.6182869987 1.3152257949 1.6447025387 3.8774629623 0.7079224047 0.7306213252 0.3243001581 4.7769858953 1.4928717681 0.8979410657 0.8637112795 1.3511913862 0.9255466002 0.9584244882 0.9281840133 0.1158170649
0.5210394555 1.8800400298 1.4808479007 1.8583673093 1.4166099221 1.7322848230 2.9726462408 0.7950928700 0.8991938283 1.0557095731 1.9867734631 0.0261098801 1.0124041164 0.5154128021 1.8843695912 2.3320981265 0.7705068939 0.5749907810 1.7409119906 1.3855844450 1.8268976021 1.0226846360 0.8858443206 0.4382062571 0.8324447541 1.3416420875 0.7031179078 0.2176377028 1.0637536675 0.9012238487 1.1296027565 0.8287095567
0.7140885883 1.1435223503 0.8471569773 1.8753900555 0.9577286036 0.5898136511 0.8999714745 1.0283613529 1.2340208046 0.8107514652 2.2794978050 2.2206455150 1.7639621395 0.3297443408 1.8374397333 1.8497497083 1.2664359072 0.7164770490 1.5141500072 8.3475418305 1.4568474611 0.6825085788 1.0677295576 2.4388767095 0.7054756036 1.0336618406 1.8477045066 1.2012007629 1.0155553693 0.9077812908 1.1043095716 0.7469018565
1.7408170949 1.7235704524 1.4533176561 1.8938574586 1.9542711981 0.8189794950 0.7636451915 1.0900871006 1.1683375500 1.1833009858 1.1141604113 1.0632270214 1.4505052888 1.9219626890 1.5052146609 1.7683274350 0.9226457255 1.2879082315 1.0971140516 8.0813502436 1.5643164196 0.8754778695 1.8282572423 4.7189644217 1.1722813410 0.9652799098 1.1117819744 0.9356445696 1.0347544719 1.0862327271 1.0522992221 0.9179559067
0.9157091767 0.7892293358 0.8960074173 1.5489809232 0.7944720449 1.9494400921 1.7360032936 1.0354394845 0.7023378006 1.1287646825 3.3047758771 1.5807314981 1.3613930586 1.8140781948 0.9093271267 0.5486133575 0.9467670392 1.6697338340 0.7046838106 0.5015182660 1.4346145739 1.4792662483 0.2331680016 4.3985024674 0.5533159372 1.3905995253 0.9753174856 0.8669437541 0.9592357645 0.9388827656 1.1243822039 0.9734202959
1.1970137222 0.8073448004 1.5176269381 1.2896461178 1.2604288035 0.9775552709 2.3983091023 1.0732571248 0.8200509155 1.8836245713 0.2308937927 0.4126145348 1.2769061403 1.6423556889 0.6177190295 1.9137633695 0.7426458892 2.9306170089 1.1529748164 5.6787674662 1.3059394779 1.1220294500 1.2329742966 3.9962461435 1.9713263632 2.1773412204 0.5896717439 0.2293952951 0.9377474261 0.9264692296 1.1104613022 0.1663182639
0.6384781617 1.0541534861 1.4432202246 1.0842792596 0.6282400425 1.6701476712 2.6550550759 0.7619518640 0.5675209086 1.0763630661 2.4300237078 0.7367748257 1.9493210894 1.0247929187 1.2929366921 2.1093200944 1.2886320380 1.2807318298 0.5764820185 6.2229665525 0.9823986569 1.6013519479 1.5523559194 0.4868596454 1.5638624632 1.0158353919 1.7359422242 1.6831374122 1.0763304446 0.9894340397 1.0734744270 0.8384510908
0.8377620189 1.2496956648 0.5612554013 1.4427742804 1.9446723612 0.5937915938 0.4461568418 0.9789248104 0.5609378012 0.6809936658 2.8783518556 0.6721739370 1.6516079668 1.0073378320 1.4125402246 0.8104140550 1.0625203732 2.3758314684 0.7328270825 5.3246934206 1.8098809934 0.5805122738 0.2398385502 1.6986293421 1.3972094020 2.5676185473 1.6852388395 1.5405147222 1.0078724213 1.0970208235 1.1140041204 0.3613775353
0.8585018996 1.1756008628 1.7712570448 0.8376571709 0.9678969984 1.9800040792 1.8042530904 1.0818348914 1.9254762680 1.0956425044 0.9758079390 1.9689196804 1.8839200866 1.2804222201 1.6434914940 1.8843302114 0.6710076031 2.5130375061 1.9173788265 9.6972573532 1.8417254889 1.5622162322 0.4311141399 1.3457708487 0.6726081071 0.2034140840 1.9750750366 0.7705529645 1.0849228646 1.0921877329 0.9357561582 0.2458225665
1.3866228599 1.8225598684 1.9377743681 1.7419957982 1.4252591001 1.5790501079 1.6545219335 0.7465688760 1.8765919279 0.5860375181 0.5724403983 1.2730811421 0.7004824742 1.9937058289 1.2344797753 1.8659821176 0.6983028228 0.5946230480 1.1076473687 0.8310816027 1.1357748322 0.9950620979 1.2372263268 4.8524252901 1.9668366340 2.4382229851 0.8233976874 0.6608596351 1.0803461417 0.9932194993 0.7405509601 0.1307865539
1.5219575528 1.5604638050 0.8434499746 1.9835575358 0.8710456851 1.1597964515 0.8638500615 0.9204566873 1.7923873771 0.5276382367 2.2572266738 0.9145232966 0.6824116184 0.6874367929 0.8686732099 0.7916407992 0.6115288984 2.7833463622 0.5193631060 8.1431692006 1.1844497130 0.8623203661 1.7195269600 4.0875431361 1.8036577405 2.3687023689 1.9432197687 1.0025630086 0.9986261029 0.9868041967 0.9807834412 0.8442163639
0.8651377247 1.8915131915 1.3299588416 1.3861238627 1.4864892648 0.7782830519 2.6023138223 0.9936199679 1.6430385506 1.9351029690 0.8729821005 0.0913656920 1.9850360504 0.9829443813 0.8222831758 2.1436549217 1.1849061260 0.4434085547 1.1362784390 9.4876286224 1.5680431059 1.9336837682 1.9161514855 1.7043181979 0.6114148414 0.0946644819 1.0725658093 0.8415339176 0.9541597060 0.9568401570 0.9878690251 0.0416276495
0.9724828005 1.8274554368 0.7375275145 1.0877910706 0.8831143391 0.6777811789 2.8402057428 0.7450978531 1.0585917621 1.9912085031 2.4681392473 0.3327834123 1.0929680591 0.1865515016 0.7656366570 2.4430836755 0.9796248321 0.8435877667 0.7741680326 0.5505449292 0.9752527952 0.9628359150 1.3368451576 4.9707329700 1.0398107324 2.5116229389 0.5157868886 1.1023941060 0.9084961591 0.9614658308 1.0928754381 0.9060641125
0.6588901991 1.9457558417 1.8411133549 0.8209984926 0.7284434949 0.6892346785 1.0948228547 1.0149694492 1.3329007956 0.6918366851 1.6144443143 0.0494380776 1.9402549082 1.5474279578 0.9197851989 1.2696726286 0.8448536661 2.2471315214 0.5545675636 0.1341875440 1.3930248917 0.9143131616 1.0036762201 3.0898232031 1.9282542469 1.8994739914 1.7209899460 0.4135534561 1.0477607493 1.0667017773 0.6958040984 0.7311627785
1.9019295806 0.6691582510 1.5059605605 0.7026251082 0.5394241404 0.5626274813 2.9930713462 1.0686325778 0.7234137077 0.5452576208 2.2384780171 0.1635007943 0.7941748351 1.6658214120 1.0528690026 1.5664189433 1.0099262957 1.6456467234 1.5726262313 4.4495699451 1.3951059249 1.6350315414 0.2190967012 3.0690455462 1.1099740867 0.2439601238 1.7886961506 0.4528534293 1.0954156192 1.0454662400 1.1382550586 0.5659762478
0.5708557795 0.8676922299 0.6373705872 0.9742982516 1.8004383187 1.4302078349 2.3419353030 0.8446649199 1.4096236363 1.0102718595 0.5461164965 0.5580458758 0.5521737141 1.6566807945 1.9815969596 1.7758127524 0.8342244732 2.7442606844 0.6647086906 1.7029017412 1.8381487676 1.7969855470 1.5177474831 4.6223233068 1.7063172166 0.5205506457 1.8579538021 1.1775188123 0.9004979990 1.0782237460 0.9289661151 0.9725788034
1.9212297435 1.5474474880 0.6059675866 1.2740030386 0.5728675570 0.7019143109 1.9933697918 0.9138852212 0.9071457035 1.8683026583 1.8118405449 1.2599384119 1.9507757763 1.3124068370 1.5786271708 1.0093186951 1.2707583422 2.6449671793 1.9304783683 5.9886747240 0.7788123737 1.3177640042 0.4126017296 0.0233873192 0.5563230821 1.6707710757 1.3850687897 0.1218554088 1.0784859863 0.9252794270 0.8391987877 0.0230422433
0.5094098770 1.7500265509 0.5574484354 1.7353786274 1.5189839360 1.8955342717 2.6254989350 0.9022268007 0.5901845739 0.8175999222 0.1263300615 1.3603412483 1.9182240656 0.0203262331 1.9313019443 1.5965580514 0.9311390956 1.5526372601 0.7269818365 3.5275721875 1.6971942177 0.6949413605 0.3560987399 2.8378591747 1.6177542352 1.2678801924 0.6057234761 0.5233195864 1.0626811091 1.0963582827 0.8138812575 0.5414952257
1.2535854415 1.4029066670 1.8267708491 1.4808961392 1.8459048781 1.5898493295 3.1999030516 0.8523547321 1.6179690068 1.8131208700 1.6783042200 1.5310661815 0.8608317703 0.1409164418 0.6569291666 1.2815617892 1.3937828062 1.3534314421 1.2751897251 7.9608469919 0.7143533711 1.8475792960 1.9918129966 4.0171462471 1.6243570962 2.5813121201 1.1763093797 1.6211884290 1.0859834227 0.9738562376 0.9917023086 0.9213099991
0.5654044852 0.7247832549 1.9529326319 1.6650375949 1.0561939604 1.1795993890 1.4005049486 0.8625881409 1.8660176218 1.8290880184 3.0865824138 1.8952822544 1.0435203204 0.7615469674 0.5271121927 2.3622281989 0.5992730663 1.5440216941 1.0041763342 9.5851240079 1.4290688985 1.0002947108 1.5818834729 1.7435453507 1.5144924441 2.3978128253 1.6377948002 1.2222893706 0.9171895432 1.0421496235 0.7229469267 0.6528456244
0.8912162809 1.0026388668 1.0121788598 1.9138885706 0.9113348275 1.4158664943 2.0806020101 1.0923373508 1.5678335671 0.5990658082 0.5054334070 1.9620122284 1.3108621551 1.9432988240 1.5296577017 2.1021333927 1.2561392867 2.4748833625 1.2085169093 4.7835158589 0.9358401623 1.3704664575 0.3998394183 4.1049815436 0.9839079722 0.4175201312 0.5901150814 0.8813405646 0.9738812894 0.9026270959 0.7785818743 0.2131644330
1.7578531731 1.2767737769 1.4994868963 0.7643473039 0.5497163599 1.8490688678 1.5618267437 0.7879740497 1.2951885114 1.9959559302 0.4337559670 0.4234347951 1.7275766257 0.5459266195 0.7802243361 1.1836047339 0.5108355275 0.4586585858 0.8590235516 4.8181865153 1.6062648082 0.7428975841 0.5136154145 1.5016497896 1.8520624356 1.1465174503 1.4183284128 1.9028293320 0.9611809478 0.9272673489 0.8167230019 0.2415703283
1.1425233597 0.5908907376 1.0965007135 1.8421408390 0.9722756178 1.6779882328 1.0314548728 1.0388228068 1.7181137674 1.8162761509 2.4131363448 2.0270445689 1.8206002382 1.7502478789 1.9986426465 0.6702017012 0.7523183956 1.2708827264 1.9668587127 1.6872466945 0.8435482586 0.8810427272 1.9311459538 4.4702160600 0.9249374818 0.1003466835 1.8867548525 0.3863811316 0.9530342103 1.0380133560 0.8438772626 0.1365749850
0.7547701324 1.7860907904 1.8507495852 1.9366357102 0.7418091595 0.5222287049 2.3811791576 0.8355176286 0.5057951893 1.8754798770 2.9316760186 0.4812677527 1.1120050358 1.1804537749 1.8409983974 1.0211334574 0.6023117117 2.1716626114 1.0328539187 9.8409981492 0.6525516186 1.0726743280 1.9386837818 2.1563200851 1.3845297507 0.3571842360 0.5370182869 0.3212429228 0.9462121191 1.0937924789 0.9591432170 0.0159552402
0.5919827166 1.9250451376 0.8264017192 1.0948720070 1.6805951329 0.7358158507 2.1862506863 0.9592049800 1.8235679465 0.5840067332 0.8171984372 0.8952475696 1.7327345925 0.0664604283 1.8450294009 2.4880330487 0.8669959819 1.7191404174 0.9553783824 4.2534185060 0.5230828901 1.8521586027 1.5351492816 0.4215790967 1.1580376259 1.2893110746 1.7250508519 0.9452575788 1.0338124481 1.0391831414 0.7996454089 0.8236818147
1.5045502117 0.8638207412 0.7694699977 1.8115150538 1.0153764470 1.8716361487 1.9407584922 1.0626299309 0.8106581738 1.5796981094 0.9600883292 0.7119797255 1.7036551768 0.7760134738 0.6617218288 0.7964550263 0.5186546963 2.3177805172 0.6090512939 2.2185480117 0.7188735635 1.0378786629 1.3527404045 1.0276428091 0.8280998179 0.8415025584 0.9152536739 1.0953956237 0.9131503792 1.0893511724 0.7277901576 0.6218580480
0.5013292103 0.5720921249 1.3965755729 1.8507743833 1.5200882450 1.5931015181 2.9271732270 0.7516388401 0.6084360452 1.6800112337 0.2917269218 2.3088421543 0.7619823836 1.0919347052 1.9947896275 0.5109998100 1.1907953682 2.3619592724 0.5817946706 1.5002984650 0.5342124559 1.2183158069 1.4698751134 1.3536691681 1.7150162791 0.3030076442 0.7167840371 0.7666056179 1.0685830248 1.0355315982 1.0087561602 0.9526022769
0.7569930976 0.6019678529 0.8820311009 1.1314922137 1.7209679657 0.6241670635 2.3542437087 1.0181599709 1.8191498778 0.9609091017 2.7374213019 1.0092639576 0.6501821861 1.1881528356 1.8124825256 1.1909425710 0.6376624602 0.3912467931 1.9380570379 7.7357110581 1.6860795110 0.7591342840 1.9766746929 4.6869047493 1.5954246871 0.4886102540 0.5766493835 1.7546331363 1.0128197189 1.0529138705 0.8337121228 0.5385742281
0.9854340423 0.7168090985 1.9408009665 0.8461732421 1.7380536795 1.0837412667 1.0487732719 1.0833882199 0.7525380431 1.1587259164 0.4735425676 1.8184969558 0.8162454240 0.5468416465 1.9205658902 1.0682237733 1.2215210913 2.3820308271 1.6572589152 1.5516847025 1.6229081525 0.7974554005 0.1238428954 2.1443230451 1.6468397727 2.2653150971 1.0644236137 0.4311283390 1.0793520798 1.0880436257 0.7510848380 0.2307170177
1.9867533183 0.5366987598 0.9484515330 1.9481496339 0.6221301117 1.6155209548 0.6151728369 0.8725502953 1.8026202492 1.4561826810 2.9450076694 2.2136254769 0.5492059686 1.6072979993 0.5442024884 1.7444834747 1.2633227167 1.8148147692 1.8526787686 6.6559233804 1.3500776888 1.8746612431 1.3284626605 3.4249816050 1.2084853339 1.6224045462 1.6325203977 1.7117824614 0.9028993223 0.9036094913 1.1072473677 0.2516544327
1.9502581249 1.3144121605 1.6076475765 0.7038040551 0.8990501726 1.9272338021 1.1141512135 1.1008796832 1.2016318448 0.9999983597 0.4900116470 1.8400485032 0.5603957532 0.2089933014 1.6521357744 1.3450226849 0.5480204103 2.5222087423 0.6108014715 0.3650447507 1.7584424790 1.2629309894 1.0546008750 4.7420802573 0.7265787975 1.4142165011 0.5235362498 0.1757418098 0.9118500353 0.9976583811 1.0188063954 0.5997042906
1.6797614741 0.5892125162 1.9730018669 1.2379869471 0.8110501287 0.6415844872 0.0635399376 0.9769493699 1.8806967328 1.0667817798 2.8636610353 0.6822262379 1.8852938538 0.1970243970 0.5303397880 0.5820145491 0.9737745045 2.5709154219 1.1252513721 6.3525012792 1.9019919074 1.6053851556 1.6367648721 3.1215072123 1.8624434760 0.3352045947 0.6591444040 1.6772359744 1.0098092646 0.9532998987 1.0374776671 0.6293640435
1.9618717409 0.7001109976 1.4880367870 1.3163283519 1.7406419545 1.7730644716 0.4896861704 0.9092266871 1.8913697876 0.5207850492 1.5451962396 0.4288093489 1.6317570439 0.1145802461 1.5974794490 2.3488902059 0.5816023276 0.7016105238 0.7867745663 9.3886958588 1.7542354295 1.6556121007 0.8890976969 4.5557262483 1.1377930244 2.3226948764 0.5096821428 1.6331574709 1.0840438035 1.0796258207 0.7915475160 0.2204697035
1.1042426898 0.6573124937 1.9059183114 1.5898935805 0.8515148145 0.7857417519 1.7997039641 1.0814126675 1.2222908162 1.9785041398 3.1025120741 0.5408208378 0.9957363590 1.2144532927 0.6347205131 0.6069500550 1.2203643490 2.9136308240 1.7671871178 1.7667692258 1.6182143433 1.2349389174 1.8097468989 1.8927839270 0.6452046077 1.5842756426 1.9391535154 1.8767153450 1.0981506911 0.9101653297 0.8077495972 0.4554033352
1.0755975336 0.8800962521 0.7272043164 0.7626627137 1.1343415059 1.5127103977 0.0671086672 0.8010091002 0.9368044497 1.0328321589 0.0156348474 1.0783283332 0.6863992113 1.2019733448 0.9944164940 1.7522705330 0.8579723122 1.1075471970 1.9115153330 0.9351810827 0.9024571739 0.5487822710 0.0933046944 3.7196703043 0.6419399781 2.2125669553 1.7493510340 1.7421869595 0.9514320308 1.0115297980 0.9375848809 0.0283079158
1.2136651254 0.9234812337 1.4700985880 0.6914458861 1.8632340236 0.8742501404 2.6994129979 0.9052424232 0.8596630457 1.7389500294 2.6995478996 1.7600094904 1.8700729366 1.3944675303 1.8301466282 0.9830914048 1.3538004656 1.5083374385 1.5812106219 8.0416031900 0.9158972883 0.6142495139 0.0005139647 4.2468973178 1.6842941978 0.3650085459 1.6987062121 1.4368892915 1.0991336079 0.9285426779 0.7960913749 0.9870549338
0.9765837477 1.9669766504 1.6004852089 0.7120600098 1.4236584943 1.6207193799 2.8967288214 0.8917422595 1.2383795700 1.8939021607 0.1626985074 0.8747131039 1.8371730588 1.1431030473 1.6752703765 1.8553608729 1.1290830809 1.4237718404 1.7978391005 7.1386221184 1.3452240797 1.9495513527 0.1458915934 1.3878925195 1.5558984496 0.8571398714 0.7597877047 0.1298121493 0.9182853172 1.0499201661 0.7288948733 0.8836709433
0.5431775448 1.0387669678 1.4078880978 0.7177136650 1.6440577004 0.8679658972 3.1572584937 0.8142636952 1.9634381098 0.6967309627 1.2172482542 0.5676785325 0.5112795328 1.6483277112 1.0487719622 1.5511173988 1.3713652520 1.5223099469 1.7503196683 3.1654183439 0.9298106717 1.7002641462 0.2776701466 0.7016862563 1.7929126172 1.9752422407 1.9807304910 0.2673306896 0.9242380548 1.0608392810 1.1352975207 0.2485180329
0.9333858157 1.8771526526 0.6737827860 0.6856938079 0.5563751144 0.7453806920 2.8760667266 0.9172657953 0.5126225419 0.8647582372 0.1170348957 2.4122669768 1.0969590356 0.7062170688 1.7391706386 0.6280965779 1.4090424916 0.9631189838 1.0491616796 3.0655309152 1.0365536374 1.0592558439 0.7128685036 3.5860002944 0.9312680951 0.2099114088 1.0538382884 1.4245416068 0.9779381240 1.0648547728 1.0483961366 0.9669360870
1.2232351406 1.8721145324 0.9600024661 1.4190443524 1.3186034711 1.7146662516 0.2618656271 0.8963188806 1.4705954212 0.7948210738 0.3414471063 1.1337766741 0.5688286096 0.9975135149 0.5648451689 2.4627487414 1.4275005728 2.1894376233 0.6726286215 9.6035593591 1.8237153218 0.5671562626 0.5669131865 3.0588926197 1.9869101321 0.5893924695 1.8392750877 0.1505421993 1.0441788005 1.0536573338 1.0560917404 0.0548025827
1.0511483276 0.8462262509 1.6629855381 0.6092642037 1.4676459777 1.2800933827 0.9502870613 0.8667925955 0.8801346181 1.7037610480 2.5880110588 1.9469544605 1.0393768872 0.6644490912 0.7637463738 0.8331643716 1.0327261347 0.5086158562 1.8806836669 2.3161351702 1.0925371580 1.7424721902 1.6484693013 1.5947382547 1.9055036747 0.1512413150 1.3240693783 0.0368021071 1.0832735101 1.0744254711 1.1256647614 0.8366616422
1.1629627212 0.5629939932 0.5943051134 0.8142511555 0.6183832035 0.5419660210 1.7164453581 0.9946161231 1.7131695510 1.8881952130 2.3720853901 1.5533960388 1.3802854124 1.0596397454 1.2467467458 2.4529528162 1.3992475834 2.8118835167 0.5387103163 0.2859942355 1.3252549025 1.5771964212 0.4179430958 0.5284720938 1.7521099189 2.6122731188 0.5487849581 1.3375710174 1.0740428226 0.9259389527 0.9092014154 0.6747182185
0.8057832179 1.4559049340 1.8239803600 0.6523377013 0.6606287863 1.1128177337 0.6062879388 0.9000402302 1.6698381735 1.0603754076 1.1869595950 0.1778783422 0.6680979679 0.2189022056 1.9628679587 0.9956308021 0.7335698524 2.6626823401 1.3259411817 2.6621291450 1.7694164041 0.5291776105 0.8166248619 0.6296107729 1.1974260832 0.4214709682 1.6554940738 1.1950070432 0.9060504237 0.9508283452 0.9689786175 0.8985006344
1.4979598223 1.9115993569 1.0851745943 1.9666371125 1.5028768463 0.6712036567 2.9225925241 1.1021113692 1.2832302022 0.9065764043 1.6428663687 0.1296280136 1.0477498706 0.0130490117 1.3962489938 1.0183557906 1.0372229306 1.2078823554 1.5854847205 3.7500053466 1.9136652127 1.7810577942 0.1047469487 0.0586158183 0.8983621318 2.1530397249 1.5028292859 1.7144997585 0.9307610821 1.0828041165 0.7541584163 0.8592971043
1.8341149488 1.5959087009 0.7179232041 0.9730732917 1.9781901830 1.5815312712 3.1070448819 1.1098215253 0.6319445535 0.7801385232 0.2359379018 2.0356778358 1.5887799097 0.0391046419 0.6824805365 2.1167546254 0.5146807893 0.4976741654 1.2487068878 1.4167439342 0.8223559861 0.8692263444 0.9945311352 1.5805905128 1.4182718802 2.2175873464 1.0981324120 0.8542463427 1.0003424810 0.9686930104 1.0342162857 0.4927222529
